user_id	user_name	time	location	text
3643260914	Aliyah???	Fri Sep 08 01:33:51 +0000 2017		RT @heartlle: Dear Florida, I don't know how to say this politely so RUN BITCH! https://t.co/42ViGTviOj
337761893	Roberto	Fri Sep 08 01:33:51 +0000 2017	New York	Yes, there are excuses. Many people don't evacuate because they have pets. https://t.co/bIKULvGJD7
989338080	VivianScott	Fri Sep 08 01:33:51 +0000 2017		"Minister ""UK leading world on climate"" while ""talks with UK Export Finance"" for $800m loan to develop Falklands oil… https://t.co/kMlbKLaGf0"
366077846	Charis Megill	Fri Sep 08 01:33:51 +0000 2017	Texas	RT @EricHolthaus: If you're in Irma's path, this is a worst-case scenario. You've never been in a hurricane like this—not even Andrew… 
4502146274	Franklin D Roosevelt	Fri Sep 08 01:33:51 +0000 2017		RT @AggieAndrew: We went from 'Total Eclipse of the Heart' to 'Rock You Like a Hurricane' all in ONE WEEK. Texas weather got us covered on…
1198462128	LIL SRIJ	Fri Sep 08 01:33:51 +0000 2017	Greenwood Village, CO	RT @kind_kiwi: so my teacher tried to lighten the mood about the hurricane https://t.co/OpfWnNaBHT
45584305	Roberto C M	Fri Sep 08 01:33:51 +0000 2017	New York, NY	Yes, there are excuses. Many people don't evacuate because they have pets. https://t.co/uQNqrk02zx
1636533092	Stacey	Fri Sep 08 01:33:51 +0000 2017		RT @HernandoSchools: Hurricane Irma Update - Governor Scott Closes All K-12 Public Schools, State Colleges, State Universities &amp; State Offi…
4862149347	carly	Fri Sep 08 01:33:51 +0000 2017	my deep dark pit of bitterness	"RT @FOX13News: BREAKING: Gov. Scott orders all public schools, state offices to close through Monday. #Irma
https://t.co/1zuxjxENKp"
4038838947	Sandra Ince	Fri Sep 08 01:33:51 +0000 2017		RT @MichelleObama: The outpouring of support for Houston &amp; communities along the Gulf Coast represents the best of who we are &amp; what t… 
3182032872	Darian ?	Fri Sep 08 01:33:51 +0000 2017	TX	RT @CupcakKe_rapper: Nope your coming to the show and I'm going to pay for the textbook https://t.co/nNdbCSe5d0
355265479	Jason Decker	Fri Sep 08 01:33:51 +0000 2017	Syracuse, NY	RT @RyanMaue: Follow local NWS Offices for updated forecasts of Hurricane #Irma @NWSMiami @NWSTampaBay @NWSMelbourne… 
814137500	International Jones	Fri Sep 08 01:33:51 +0000 2017	Charlotte, NC	RT @JRonMelrose: Nigga excited https://t.co/u31X5YiSzf
905082102311510016	Hurricane Irma	Fri Sep 08 01:33:52 +0000 2017	Florida, USA	RT @NHC_Atlantic: Hurricane #Irma Advisory 35A: Irma Pummeling the Turks and Caicos Islands. https://t.co/VqHn0uj6EM
339398337	Rick Burt	Fri Sep 08 01:33:52 +0000 2017	Washington, DC	RT @ABC: Former US Presidents band together to launch 'One America Appeal' to help hurricane victims https://t.co/oGPAmkTzQY https://t.co/R…
786066434	hype$	Fri Sep 08 01:33:52 +0000 2017	Bahamas	RT @cinnabae_: And this isn't because of the hurricane either ? https://t.co/dikvYpDIlP
2222587376	GOAT.??	Fri Sep 08 01:33:52 +0000 2017		RT @IAMDJLIVE: People out her dying and being misplaced. We don't give a single fuck. https://t.co/Wnr4AUGGjH
815403681663381504	Daron Giranda	Fri Sep 08 01:33:52 +0000 2017		RT @SteveBannen: Paul Ryan worked with Democrats to elect Hillary Clinton while Donald Trump works with Democrats to deliver aid to Hurrica…
845741762924699649	Doris Nino	Fri Sep 08 01:33:52 +0000 2017		Hurricane Irma: Florida hurricane watch expanded as Irma nears Bahamas | Miami Herald https://t.co/sxmoUEXVME
795001804148920321	Luis Quinones	Fri Sep 08 01:33:52 +0000 2017		RT @moiseschiu: This means that Hurricane Irma is now the most powerful hurricane ever measured, therefore exceeding the definition… 
2191862003	nay	Fri Sep 08 01:33:52 +0000 2017		RT @IAMDJLIVE: People out her dying and being misplaced. We don't give a single fuck. https://t.co/Wnr4AUGGjH
2698420910	Gianna Centurion	Fri Sep 08 01:33:52 +0000 2017		"RT @eleiv__: News: ""Hurricane Irma is one of the most powerful Atlantic hurricanes ever."" 
Floridians: https://t.co/pj3bUuMyPn"
187291246	?Tru_2_My_Religion ?	Fri Sep 08 01:33:52 +0000 2017	Baltimore ??	RT @TheAnonJournal: BREAKING NEWS: Hurricane Irma now big enough to cover the entire state of Florida. #Irma2017 https://t.co/w04JkaLg3C
875875116	shelby	Fri Sep 08 01:33:52 +0000 2017	tn	RT @vinnycrack: y'all just gonna bring a hurricane to my hurricane with the hurricane https://t.co/WiOdyye7QF
600361853	Sonia????	Fri Sep 08 01:33:52 +0000 2017	LaLaLand	RT @BillClinton: Hurricane Harvey shattered homes and lives. Irma is just as dangerous. Americans lift each other up. Join us to hel… 
1098839221	MichelleAuthor	Fri Sep 08 01:33:52 +0000 2017	The world	Former US presidents raising money for #hurricane relief https://t.co/dECw1yNlpq
747228510763114496	Eagles (0-0)	Fri Sep 08 01:33:52 +0000 2017	Pennsylvania, USA	"RT @Jayoh30: RT for awareness!

Stream starts at 10! Rise and grind!!! https://t.co/vGJYb1d498"
115652678	nm ???	Fri Sep 08 01:33:52 +0000 2017	Thailand	RT @pui_tuangporn: ???????????????????????????????????? 4 ?????????????????? ????????????????? ???????????????????????????????????????… 
1495909730	Sue	Fri Sep 08 01:33:52 +0000 2017		RT @Sheilaaliens: Hurricane #Harvey &amp; #Irma PREDICTIVE PROGRAMMING ALERT: https://t.co/s5yGzEvMRh
151465457	Palm Beach Biz	Fri Sep 08 01:33:52 +0000 2017	Palm Beach County FL	RT @KristinaWebb: UPDATE: Pahokee and Belle Glade shelters now will not open. Details on Loxahatchee, Wellington shelters: https://t.co/oBk…
195830026	Bryan Wilger	Fri Sep 08 01:33:52 +0000 2017	Saskatoon, Saskatchewan	RT @iglvzx: ... The fuck they gonna do, shoot the hurricane? https://t.co/JRT5M1A6F7
1585580743	christy taylor	Fri Sep 08 01:33:52 +0000 2017		It's all Trump&amp;#8217;s fault,... https://t.co/dAs913uhdQ
97989357	tHeKnOwLeDgEaGe	Fri Sep 08 01:33:52 +0000 2017	Earth	RT @USNavy: ?? Important Hurricane #Irma information about when #USNavy personnel should evacuate - https://t.co/kzQQdZhChy https://t.co/WW…
3305759219	@alexisearlyy	Fri Sep 08 01:33:52 +0000 2017	king william, va	stay safe during the hurricane babe i love you @_blakeleigh7 #Florida
2880362188	American Coins	Fri Sep 08 01:33:52 +0000 2017	Work, home, work, home, work...	RT @hurrtrackerapp: Incredible! #Irma has now been a Category 5 hurricane for 69 hours straight (as of 5PM). This breaks the Atlantic r… 
613348205	Lisette Saavedra	Fri Sep 08 01:33:52 +0000 2017	San Francisco	RT @ABC: Former US Presidents band together to launch 'One America Appeal' to help hurricane victims https://t.co/oGPAmkTzQY https://t.co/R…
466864852	Bo Snerdley	Fri Sep 08 01:33:52 +0000 2017	Southern Command	Hurricane Irma could create one of the largest mass evacuations in U.S. history https://t.co/xmsoqVNDy8 via @usatoday
1671183534	Wethersfield DTC	Fri Sep 08 01:33:52 +0000 2017	Wethersfield, CT	RT @BillClinton: Hurricane Harvey shattered homes and lives. Irma is just as dangerous. Americans lift each other up. Join us to hel… 
177213038	Tia Vane	Fri Sep 08 01:33:53 +0000 2017	Miami ??	RT @Jiggy_Quav: @spanishhflyyy I'm guessing Wilma wasn't as big as andrew https://t.co/oJZUNeEdj0
114341636	Janine	Fri Sep 08 01:33:53 +0000 2017	Wilds of Maine	RT @BillClinton: Hurricane Harvey shattered homes and lives. Irma is just as dangerous. Americans lift each other up. Join us to hel… 
3293254342	B	Fri Sep 08 01:33:53 +0000 2017		RT @ImShmacked: So my professor tried to lighten the mood about the hurricane.... https://t.co/rqapueXUcS
2262164611	...	Fri Sep 08 01:33:53 +0000 2017		RT @Etinni_: Stop with your prayers and fake tears and do something about the United States sabotage of Puerto Rico and it's eco… 
40329047	silv	Fri Sep 08 01:33:53 +0000 2017		"RT @ActualidadRT: Líder religioso acusa a la comunidad gay de haber ""generado"" el huracán Harvey https://t.co/EPzZUBZ7cb https://t.co/NBSGc…"
838145609446096903	Electro Edward!	Fri Sep 08 01:33:53 +0000 2017	Oklahoma, USA	Here's what the Caribbean islands directly in Hurricane Irma’s path looked like after the storm https://t.co/7YvVdx6IPf
2562824386	Bridget Boggs	Fri Sep 08 01:33:53 +0000 2017	804	RT @vinnycrack: y'all just gonna bring a hurricane to my hurricane with the hurricane https://t.co/WiOdyye7QF
3135241	RedState	Fri Sep 08 01:33:53 +0000 2017	Washington, D.C.	‘We Can’t Save You’: Florida Governor’s Dire Warning for Residents in the Path of Hurricane Irma https://t.co/DoVgdZpe8A
2170408291	Chelsea Worthington	Fri Sep 08 01:33:53 +0000 2017		RT @PaulRogersSJMN: Hurricane Irma, right, compared to Hurricane Andrew, in 1992. Andrew killed 65, cost $26 B, destroyed 63,000 homes.… 
3116149472	Conor	Fri Sep 08 01:33:53 +0000 2017		RT @AirlineFlyer: All my Delta 737 vs Hurricane #Irma tweets in one handy Moment. That was incredible. https://t.co/Dhzx4A8sxW
2942294851	?	Fri Sep 08 01:33:53 +0000 2017	Madrid, Spain	RT @NasMaraj: Not to be dramatic but if we don't take climate change more seriously we're all going to die https://t.co/Y2PgKVwnbd
3100261337	Katheryn	Fri Sep 08 01:33:53 +0000 2017		Who took this video of you @playboyjosue https://t.co/Cohl91cvTr
921521460	Matt Leeds	Fri Sep 08 01:33:53 +0000 2017	New York, NY	RT @NBCNightlyNews: JUST IN: All 5 living former US presidents come together to announce https://t.co/toauaetqEc fundraising effort for… 
4547843068	Jaden Phillips	Fri Sep 08 01:33:53 +0000 2017		RT @MarkRicht: To set the record straight we have not practiced since Tuesday and we won't til everyone gets back in town after this CATEGO…
290713047	anne	Fri Sep 08 01:33:53 +0000 2017	manaus\ am	RT @billboard: Demi Lovato is working to help those affected by DACA, Harvey https://t.co/hYoL32lHVd
21114693	Elfie ? DragonCon	Fri Sep 08 01:33:53 +0000 2017	San Diego, CA	RT @LOLGOP: Remember: The guys who'd love to uninsure millions of kids find it impolite when you connect the largest hurricane ever to clim…
2455219501	David Block	Fri Sep 08 01:33:53 +0000 2017		RT @WCCORosen: Holy hell https://t.co/FHzKsFf37w
820042865103532033	nina | happy bday jd	Fri Sep 08 01:33:53 +0000 2017	lost bm revolution elh	"RT @glendonfrancis: Anguilla is another island disrupted by the fury of hurricane Irma. The folks desperately need assistance.
https://t.co…"
953563770	maryam	Fri Sep 08 01:33:53 +0000 2017		"RT @KillianTrill: Bush: Katrina 
Obama: Sandy
Trump: Harvey, Irma, Jose, Katia, Nazi's, Fake News, Tweets https://t.co/HJn10u9ed3"
70947648	#DefendDACA	Fri Sep 08 01:33:53 +0000 2017	Canada	RT @IAMDJLIVE: People out her dying and being misplaced. We don't give a single fuck. https://t.co/Wnr4AUGGjH
2271952531	Resist	Fri Sep 08 01:33:53 +0000 2017		@tjcruzn @mirandamuseum Bcuz leaving the airprt for a meal while waiting to evacuate bcuz the largest hurricane on… https://t.co/xlkYNgU7Bn
2901286427	Simone	Fri Sep 08 01:33:53 +0000 2017	Black Lives Matter 	RT @TheDweck: Get out of this country if you can't speak the language https://t.co/T90Rt8DxQ8
19000908	The Editor	Fri Sep 08 01:33:53 +0000 2017		Goodell welcomed to boos at Gillette Stadium https://t.co/nI4qzmGncF
372171372	? Love Goddess ?	Fri Sep 08 01:33:53 +0000 2017	#TeamKirkoBangz	RT @MichelleObama: The outpouring of support for Houston &amp; communities along the Gulf Coast represents the best of who we are &amp; what t… 
431727614	Carys Bound	Fri Sep 08 01:33:53 +0000 2017	Wales	Thinking of everyone in my fave part of the world ? https://t.co/tDzHKPq9NT
2793860838	Keelion??	Fri Sep 08 01:33:53 +0000 2017		May the Lord protect you. Amen ???? https://t.co/HN6s5K92Qv
727080208646328320	Diana	Fri Sep 08 01:33:53 +0000 2017		RT @BiologistDan: A Hurricane Watch has been issued for southern #Florida. Remember to save your pets as you save yourselves.… 
1902427388	Tee Em	Fri Sep 08 01:33:53 +0000 2017	Bob Wills is still the king	RT @glennbeck: This couple is amazing! https://t.co/l5bxhpxrSP
198967539	Nate (Verritfied)	Fri Sep 08 01:33:53 +0000 2017		RT @7im: Florida's governor banned the use of the words climate change https://t.co/mpK3Uwb4L6
2192201801	jesse	Fri Sep 08 01:33:53 +0000 2017	Pompano Beach, FL	RT @slopezt0904: Floridians when asked about Hurricane Irma https://t.co/Mu7MGvhBJU
2219447536	Fan de J.Beals	Fri Sep 08 01:33:53 +0000 2017	France	RT @Camila_Cabello: please keep my people of Florida and the Caribbean in your prayers during this beast hurricane Irma  ???????? love you…
3712977435	Clare Matthews	Fri Sep 08 01:33:54 +0000 2017		RT @NasMaraj: Not to be dramatic but if we don't take climate change more seriously we're all going to die https://t.co/Y2PgKVwnbd
3234550994	nonametoday	Fri Sep 08 01:33:54 +0000 2017		"RT @kurteichenwald: Gee, how...expected.

REVEALED: Alex Jones and Tucker Carlson spread racist fake news about black Harvey ‘looters’ http…"
2423012155	David Aguilar™ ?	Fri Sep 08 01:33:54 +0000 2017	Guatemela 	RT @LuisOmarTapia: Estimados amigos en la Florida, vean la magnitud de huracán Irma hoy en día y Andrew del 92. Protejan la familia. B… 
1434781	Adam Gessaman	Fri Sep 08 01:33:54 +0000 2017		"RT @EricHolthaus: Hurricane Andrew (1992, inset) &amp; Hurricane Irma (today), at scale.

https://t.co/0eaOdWFVx5 https://t.co/yhIlAKNCpL"
866108272469737473	...	Fri Sep 08 01:33:54 +0000 2017		"RT @curvegawdess: Nigeria underwater 
Sierra Leone underwater 
India underwater 
Pakistan underwater 
Nepal underwater 
Thousands of… "
3278937984	?	Fri Sep 08 01:33:54 +0000 2017	HTX  ?	RT @kingrizzyiv_: Y'all too woke for me ? https://t.co/cz9CrJ8eAn
317204466	Fatima	Fri Sep 08 01:33:54 +0000 2017	United States	RT @TheAnonJournal: BREAKING PHOTO: First images coming out of Southern Florida show looming clouds ahead of Hurricane Irma. #Irma2017… 
750029439191355392	haylee bender	Fri Sep 08 01:33:54 +0000 2017		RT @Thesupercole: O SNAP https://t.co/0W8H2tFWTN
99357242	Torah Law Form	Fri Sep 08 01:33:54 +0000 2017	Arizona	For what? Not following basic instructions maybe?  Keeping the Sabbath &amp; High Holydays? Eating Biblically clean foo… https://t.co/hwYZaJddUC
463403550	Cynthia	Fri Sep 08 01:33:54 +0000 2017		RT @kind_kiwi: so my teacher tried to lighten the mood about the hurricane https://t.co/OpfWnNaBHT
275735548	?	Fri Sep 08 01:33:54 +0000 2017	25.7840° N, 80.2015° W	I'm over here killing Hurricane snacks hahhahahah
49634690	Caroline Cardwell	Fri Sep 08 01:33:54 +0000 2017	Virginia	RT @TheRickyDavila: I mean, this isn't even a joke, America &amp; its future is in very real danger with these self serving, deranged buffo… 
389737132	Coralys	Fri Sep 08 01:33:54 +0000 2017		"I LOVE THIS WOMAN ?? @ddlovato 
#DACAStrong https://t.co/7AcOJuWkv0"
782682681049964544	Buddy Love	Fri Sep 08 01:33:54 +0000 2017	Small Town, USA	RT @Rambobiggs: No Way Jose https://t.co/6xOblqhG52
2438735875	delaney	Fri Sep 08 01:33:54 +0000 2017	Sioux City, IA	"RT @IowaChill: Florida: ""we need to take shelter from the hurricane immediately""

Iowans: https://t.co/xpwIkGKTAs"
2575987809	dianaa ?	Fri Sep 08 01:33:54 +0000 2017	the beach	"RT @youngmetropcs: If you evacuate Miami this week due to the hurricane, you're no longer allowed to say ""305 till I die""."
387011634	???	Fri Sep 08 01:33:54 +0000 2017		RT @masatheman: ???????????????????????????????????? https://t.co/ucCOKhCVQY
273168083	chantyl ?	Fri Sep 08 01:33:54 +0000 2017	Texas	RT @NasMaraj: Not to be dramatic but if we don't take climate change more seriously we're all going to die https://t.co/Y2PgKVwnbd
783234635241103360	Halo Benson	Fri Sep 08 01:33:54 +0000 2017	Tulsa, OK	RT @CarolineLucas: The moment the Government accused me of 'lacking humanity' for mentioning climate change policy in relation to Hurr… 
4257601754	Fero	Fri Sep 08 01:33:54 +0000 2017	Colorado	RT @CBS12: New Video: FHP escorts tanker trucks full of fuel, as directed by Gov. Scott.  PB County under a Hurricane Watch.… 
821375824242888705	Donald Bauer	Fri Sep 08 01:33:54 +0000 2017		"RT @RealJamesWoods: If this weren't written by the @nytimes, the headline would be ""Trump Trumps Politics to Focus on Hurricane Relief"" htt…"
1862346168	ebmacp	Fri Sep 08 01:33:54 +0000 2017		Remember I live in Central Oregon. Local news just announced we may have a very active hurricane season. Do ya think???
750357979107430400	7 OR NEVER	Fri Sep 08 01:33:54 +0000 2017	htx	"RT @danwlin: 2016: Next year can’t be worse

2017: If we’re lucky, the category-5 hurricane extinguishes the half of the country that’s cur…"
831168064498593792	Cloud Nine	Fri Sep 08 01:33:54 +0000 2017		"RT @kurteichenwald: Gee, how...expected.

REVEALED: Alex Jones and Tucker Carlson spread racist fake news about black Harvey ‘looters’ http…"
182015519	I Don't Recall	Fri Sep 08 01:33:54 +0000 2017		"RT @PrincessBravato: Well when you put it that way
HOLY f****** hell!!!!!
#Irma2017 https://t.co/a81tVbTH4q"
402355096	Not My President 45	Fri Sep 08 01:33:54 +0000 2017	No #RWNJ Zone!	"RT @BillyBaldwin: #TrumpTrollingTrump.
#NostraTrumpus..??? https://t.co/uVTV5JczHT"
491946048	Randy Jackson RJ	Fri Sep 08 01:33:54 +0000 2017	Geneva, OH	Wow https://t.co/7B0yxr803e
701631392	Adri Gonzalez	Fri Sep 08 01:33:54 +0000 2017	Miami 	RT @IAMDJLIVE: People out her dying and being misplaced. We don't give a single fuck. https://t.co/Wnr4AUGGjH
514005773	Valori Blu Dule'	Fri Sep 08 01:33:54 +0000 2017	Orlando, Florida	"Hurricane something something something...
Paul better not be evicted tonight!!
That would be disastrous for my life!!
I can't even #BB19!!"
23164061	Theresa Valenzuela	Fri Sep 08 01:33:55 +0000 2017	Austin, Texas	RT @GaryJanetti: Oh, great, now that cunt Ann Coulter is gonna blame Hurricane Irma on the gays too.
1584694272	.	Fri Sep 08 01:33:55 +0000 2017	Columbia, MO	RT @emorwee: New study out today asserts 50% of temperature increase &amp; 32% of sea level rise was caused by just 90 companies https://t.co/C…
1164494887	ma	Fri Sep 08 01:33:55 +0000 2017		RT @Camila_Cabello: please keep my people of Florida and the Caribbean in your prayers during this beast hurricane Irma  ???????? love you…
798198288247848960	Sarah Hughes	Fri Sep 08 01:33:55 +0000 2017		Tell Congress: Act Now in Response to Hurricane Harvey https://t.co/Ai9pUiVUW7
